"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DP01","DP10","DT32","DX32","DX90","PRCP","TAVG","TMAX","TMIN"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1967-09","4","2","0","0","0","26.0","20.7","26.5","14.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1967-10","1","1","0","0","0","3.1","18.1","24.8","11.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1967-11","10","7","0","0","0","139.0","13.6","18.8","8.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1967-12","8","7","4","0","0","107.5","8.4","12.8","4.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-01","11","2","11","0","0","33.1","5.6","10.6","0.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-02","12","7","1","0","0","81.2","9.9","14.1","5.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-03","9","4","2","0","0","38.6","10.4","15.4","5.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-04","7","3","0","0","0","31.3","14.5","20.1","8.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-05","6","3","0","0","0","38.5","18.4","24.3","12.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-06","11","7","0","0","0","104.5","20.3","25.3","15.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-07","1","1","0","0","5","3.0","23.3","29.6","17.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-08","5","3","0","0","0","33.6","22.5","28.3","16.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-09","8","5","0","0","0","35.0","20.5","26.2","14.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-10","4","3","0","0","0","13.8","16.4","22.4","10.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-11","9","7","2","0","0","77.9","11.4","17.0","5.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1968-12","13","9","4","0","0","95.6","8.6","12.4","4.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-01","9","3","8","0","0","55.5","7.2","12.0","2.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-02","15","9","4","0","0","121.9","8.1","12.3","3.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-03","18","10","0","0","0","122.2","10.3","14.2","6.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-04","8","5","0","0","0","42.1","12.6","17.9","7.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-05","6","3","0","0","1","28.2","18.5","24.2","12.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-06","7","3","0","0","1","35.2","19.4","25.5","13.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-07","5","0","0","0","6","7.2","22.8","29.1","16.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-08","3","1","0","0","4","11.2","23.3","29.2","17.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-09","11","6","0","0","2","105.9","21.2","27.0","15.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-10","2","1","0","0","0","9.8","16.7","22.9","10.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-11","14","11","2","0","0","111.2","13.3","17.9","8.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1969-12","16","11","5","0","0","94.4","6.4","10.5","2.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-01","13","6","2","0","0","71.0","9.5","13.6","5.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-02","9","5","5","0","0","58.3","8.5","12.9","4.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-03","13","10","4","0","0","93.1","9.3","14.2","4.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-04","8","4","0","0","0","34.5","12.8","18.1","7.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-05","9","4","0","0","0","59.8","15.4","21.4","9.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-06","5","2","0","0","1","13.2","21.9","27.9","15.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-07","2","1","0","0","11","5.7","23.6","30.0","17.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-08","2","1","0","0","6","11.1","24.0","30.2","17.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-09","2","1","0","0","0","9.9","22.0","28.1","15.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-10","5","2","0","0","0","14.5","15.6","22.1","9.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-11","9","7","1","0","0","72.9","12.7","17.9","7.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1970-12","12","11","8","0","0","144.3","8.4","13.1","3.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-01","13","10","3","0","0","133.7","8.4","12.6","4.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-02","7","3","5","0","0","55.6","7.9","13.4","2.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-03","12","7","11","0","0","79.4","7.6","12.8","2.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-04","12","4","0","0","0","29.1","14.1","19.7","8.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-05","7","5","0","0","0","69.8","17.8","24.0","11.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-06","5","1","0","0","0","11.1","20.2","26.0","14.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-07","3","2","0","0","14","19.1","23.9","30.9","16.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-08","1","1","0","0","21","15.5","26.2","33.2","19.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-09","7","5","0","0","0","61.2","19.6","25.8","13.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-10","4","1","0","0","0","11.0","14.7","21.2","8.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-11","15","12","0","0","0","152.0","11.0","15.8","6.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1971-12","6","5","8","0","0","50.2","7.3","12.3","2.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-01","14","9","1","0","0","146.8","8.0","12.2","3.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-02","14","8","2","0","0","124.0","10.0","14.6","5.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-03","6","4","0","0","0","42.8","12.2","17.7","6.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-04","16","13","0","0","0","126.9","13.1","18.1","8.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-05","10","7","0","0","0","60.4","16.5","22.1","10.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-06","2","1","0","0","0","28.5","21.0","27.3","14.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-07","7","6","0","0","3","43.6","23.1","29.0","17.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-08","7","5","0","0","6","53.5","22.4","28.9","15.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-09","13","8","0","0","0","112.8","18.6","23.6","13.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-10","9","6","0","0","0","45.0","14.2","18.9","9.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-11","7","4","4","0","0","20.9","12.0","16.8","7.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1972-12","4","3","3","0","0","43.1","9.2","13.6","4.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-01","14","8","9","0","0","97.0","8.0","12.5","3.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-02","12","8","6","0","0","96.8","7.1","11.9","2.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-03","11","5","5","0","0","26.7","8.7","14.2","3.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-04","11","7","0","0","0","46.6","11.0","16.5","5.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-05","2","0","0","0","1","1.3","18.4","25.3","11.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-06","5","2","0","0","1","17.6","22.4","28.8","16.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-07","1","1","0","0","9","12.2","24.5","30.9","18.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-08","6","5","0","0","14","109.0","24.9","31.4","18.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-09","8","4","0","0","2","35.1","22.2","27.9","16.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-10","5","3","0","0","0","53.1","16.7","22.0","11.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-11","4","3","3","0","0","23.0","11.4","16.6","6.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1973-12","12","4","9","0","0","36.3","7.9","12.3","3.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-01","9","5","1","0","0","46.2","8.7","13.3","4.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-02","13","7","1","0","0","63.9","9.9","14.3","5.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-03","11","6","0","0","0","68.2","10.7","15.9","5.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-04","18","13","0","0","0","234.5","12.2","16.3","8.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-05","8","4","0","0","0","56.6","16.6","21.9","11.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-06","1","0","0","0","0","1.4","21.1","27.1","15.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-07","1","1","0","0","6","22.5","23.9","30.0","17.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-08","3","0","0","0","15","3.3","25.3","31.9","18.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-09","11","7","0","0","0","137.6","21.2","26.6","15.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-10","11","9","0","0","0","107.1","12.6","17.2","7.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-11","10","5","1","0","0","70.0","10.9","15.6","6.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1974-12","6","3","7","0","0","27.2","7.4","12.4","2.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-01","8","0","4","0","0","8.7","8.1","13.1","3.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-02","5","2","5","0","0","22.0","8.3","13.5","3.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-03","15","12","1","0","0","126.1","10.3","14.6","6.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-04","10","4","0","0","0","34.1","12.7","18.2","7.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-05","11","8","0","0","0","70.9","17.7","23.2","12.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-06","7","4","0","0","0","22.7","20.1","26.1","14.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-07","0","0","0","0","11","0.5","24.9","31.3","18.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-08","8","5","0","0","5","84.0","23.9","29.7","18.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-09","6","4","0","0","2","103.8","22.5","27.8","17.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-10","9","8","0","0","0","130.8","15.3","20.8","9.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-11","14","9","3","0","0","199.1","10.7","15.2","6.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1975-12","9","7","1","0","0","96.2","8.9","13.4","4.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-01","7","4","7","0","0","22.6","7.4","12.1","2.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-02","12","7","0","0","0","140.4","9.4","14.1","4.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-03","10","6","2","0","0","57.5","9.8","14.9","4.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-04","12","6","0","0","0","59.3","12.4","17.5","7.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-05","6","3","0","0","0","53.9","17.4","22.9","11.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-06","10","7","0","0","1","127.6","21.4","27.6","15.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-07","5","2","0","0","4","19.3","23.6","29.4","17.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-08","7","2","0","0","0","37.4","22.4","28.2","16.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-09","5","5","0","0","0","81.4","19.1","24.6","13.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-10","14","8","0","0","0","157.0","16.9","22.1","11.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-11","17","10","2","0","0","165.8","11.2","15.7","6.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1976-12","17","11","2","0","0","155.8","9.6","13.2","6.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-01","12","9","3","0","0","68.8","9.5","13.1","5.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-02","11","8","0","0","0","54.7","11.0","15.2","6.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-03","6","4","1","0","0","32.9","12.3","17.6","7.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-04","6","1","0","0","0","18.4","13.5","19.8","7.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-05","7","4","0","0","1","35.0","18.6","24.8","12.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-06","3","3","0","0","1","39.3","20.5","26.4","14.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-07","1","0","0","0","3","1.3","23.8","29.3","18.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-08","7","5","0","0","4","116.7","22.6","28.2","16.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-09","6","5","0","0","0","109.5","18.2","24.4","12.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-10","4","2","0","0","0","30.6","16.4","21.5","11.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-11","13","7","0","0","0","67.9","11.3","16.2","6.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1977-12","10","7","7","0","0","66.6","7.6","12.0","3.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-01","14","10","8","0","0","169.5","7.1","11.4","2.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-02","9","7","6","0","0","100.5","8.8","12.7","4.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-03","13","7","0","0","0","81.3","10.1","15.0","5.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-04","17","13","0","0","0","164.9","11.5","15.7","7.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-05","11","7","0","0","0","92.1","15.9","20.4","11.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-06","5","5","0","0","1","23.3","20.6","26.6","14.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-07","0","0","0","0","6","0.1","21.9","28.8","15.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-08","4","3","0","0","7","21.7","22.6","29.4","15.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-09","6","5","0","0","0","73.5","19.6","26.0","13.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-10",,,"0","0","0",,"15.1","20.8","9.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-11",,,"0","0","0",,"9.3","15.2","3.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1978-12",,,"0","0","0",,"10.2","14.2","6.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-01",,,"11","0","0",,"6.6","10.4","2.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-02",,,"4","0","0",,"9.6","13.4","5.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-03","9","6","0","0","0","80.2","11.0","15.6","6.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-04","14","9","0","0","0","88.1","11.3","16.2","6.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-05","4","3","0","0","0","19.7","16.8","23.3","10.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-06","8","3","0","0","1","29.6","21.6","27.9","15.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-07","3","3","0","0","4","12.9","23.6","29.9","17.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-08","6","3","0","0","6","45.8","23.1","29.5","16.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-09","8","7","0","0","0","145.6","20.0","25.9","14.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-10","13","12","0","0","0","216.0","16.7","21.8","11.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-11","9","8","0","0","0","123.5","10.1","14.7","5.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1979-12","13","9","0","0","0","119.1","8.4","13.3","3.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-01","13","9","7","0","0","118.9","6.8","10.6","2.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-02","3","2","3","0","0","11.9","8.2","13.7","2.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-03","17","10","0","0","0","94.3","10.2","15.0","5.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-04","8","3","0","0","0","19.9","10.7","15.8","5.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-05","13","9","0","0","0","129.1","14.5","19.4","9.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-06","5","3","0","0","0","20.2","19.3","25.3","13.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-07","1","0","0","0","4","0.5","21.8","28.5","15.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-08","2","2","0","0","7","40.4","24.4","30.8","18.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-09","1","1","0","0","0","3.8","20.6","27.2","13.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-10","12","9","0","0","0","132.8","16.0","21.3","10.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-11","15","11","0","0","0","204.6","11.9","16.0","7.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1980-12","11","7","10","0","0","73.6","6.1","10.3","1.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-01","7","5","20","0","0","96.4","4.5","9.3","-0.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-02","11","9","10","0","0","79.6","6.6","11.3","1.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-03","6","3","0","0","0","26.0","11.7","16.7","6.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-04","8","5","0","0","0","61.7","13.5","18.9","8.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-05","6","4","0","0","0","56.2","16.3","22.3","10.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-06","6","5","0","0","5","58.6","21.6","28.3","14.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-07","3","2","0","0","1","44.0","22.3","29.0","15.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-08","3","2","0","0","11","9.1","23.8","30.9","16.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-09","7","4","0","0","0","99.9","21.1","26.9","15.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-10","10","4","0","0","0","90.1","16.9","22.7","11.0"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-11","2","1","8","0","0","6.9","8.1","13.4","2.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1981-12","15","10","5","0","0","128.5","9.0","12.7","5.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-01","4","1","2","0","0","9.2","8.5","13.1","3.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-02","8","2","7","0","0","17.2","7.3","12.1","2.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-03","15","7","3","0","0","89.2","8.9","14.1","3.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-04","8","3","0","0","0","31.0","11.9","17.3","6.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-05","6","5","0","0","0","53.4","17.0","22.9","11.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-06","5","0","0","0","5","5.4","22.5","29.0","16.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-07","3","3","0","0","14","57.4","25.2","31.6","18.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-08","3","2","0","0","9","14.6","24.3","30.8","17.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-09","9","4","0","0","4","54.2","22.8","29.1","16.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-10","13","10","0","0","0","155.0","16.2","20.7","11.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-11","11","5","0","0","0","145.4","12.3","16.9","7.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1982-12","12","6","2","0","0","109.8","9.2","12.9","5.5"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-01","5","1","8","0","0","8.6","6.8","11.7","1.9"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-02","13","10","10","0","0","146.4","5.9","10.4","1.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-03","6","5","0","0","0","56.0","10.1","14.8","5.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-04","8","4","0","0","0","46.8","13.1","18.5","7.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-05","3","1","0","0","0","14.6","17.1","23.5","10.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-06","8","4","0","0","0","84.0","20.6","27.2","14.1"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-07","5","3","0","0","13","25.7","25.3","32.4","18.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-08","8","5","0","0","1","86.4","23.1","28.8","17.4"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-09","5","3","0","0","0","29.4","20.5","26.7","14.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-10","5","4","0","0","0","66.4","15.9","21.4","10.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-11","9","5","0","0","0","57.8","11.2","15.8","6.6"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1983-12","9","9","4","0","0","87.4","8.4","12.4","4.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-01","11","8","9","0","0","113.1","7.1","11.5","2.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-02","13","9","7","0","0","166.5","6.9","11.0","2.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-03","11","7","1","0","0","68.2","8.8","13.4","4.2"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-04","14","8","0","0","0","58.3","11.7","16.6","6.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-05","16","9","0","0","0","106.2","15.7","20.7","10.7"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-06","6","4","0","0","0","31.5","19.5","25.2","13.8"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-07","0","0","0","0","7","0.0","23.1","30.0","16.3"
"IT000016239","ROMA CIAMPINO, IT","41.7831","12.5831","105.0","1984-08","7","3","0","0","4","53.8","22.2","28.1","16.3"
